"","game_dates","white_player","white_elo","black_player","black_elo","time_control","opening_code","opening","notations","final_position","match_result","game_link"
"2062","2023.08.23","GodIsGreater1618"," 1025","BrownInTown94"," 1005","60+1","ECO C25","Vienna-Game","1. e4  e5 2. Nc3  b6 3. Nf3  Nc6 4. Bc4  h6 5. a3  Bb7 6. d3  Bc5 7. Be3  Bxe3 8. fxe3  Nge7 9. Ba2  d6 10. Qe2  Qd7 11. O-O-O  O-O-O 12. d4  exd4 13. Nxd4  f6 14. Rd2  Kb8 15. Rhd1  Ng6 16. g3  Nge5 17. Nd5  Rde8 18. Nf4  g5 19. Nfe6  Nd8 20. Nxd8  Rxd8 21. Be6  Qe7 22. Bb3  Bxe4 23. Nb5  d5 24. Nd4  Nf3 25. h3  Nxd2 26. Qxd2  Qe5 27. g4  Qg3 28. Rh1  Rd6 29. Rd1  Qxh3 30. Qb4  Qxg4 31. Nb5  Rd7 32. Qa4  a5 33. Nd4  Rd6 34. Qb5  Re8 35. Qxe8+  Kb7 36. Qb5  Qd7 37. Qe2 1-0","8/1kpq4/1p1r1p1p/p2p2p1/3Nb3/PB2P3/1PP1Q3/2KR4 b - -","Termination GodIsGreater1618 won on time","https://www.chess.com/game/live/86564975545"
"2063","2023.08.24","ccnyjonathan4"," 1019","BrownInTown94"," 1007","60+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System-2...Nf6-3.e3","1. d4  d5 2. Bf4  Nf6 3. e3  b6 4. c4  Bb7 5. cxd5  Nxd5 6. Bg3  Nc6 7. Bd3  e6 8. a3  Bd6 9. Nf3  Qe7 10. Nbd2  Nf6 11. Rc1  e5 12. Bb5  Qd7 13. Nf1  O-O 14. d5  Na5 15. Bxd7  Bxd5 16. Nxe5  Rad8 17. Bh3  Bxe5 18. Bxe5  Bxg2 19. Qxd8  Rxd8 20. Bxf6  gxf6 21. Rg1  Nc4 22. Rxg2+ 1-0","3r2k1/p1p2p1p/1p3p2/8/2n5/P3P2B/1P3PRP/2R1KN2 b - -","Termination ccnyjonathan4 won by resignation","https://www.chess.com/game/live/86631038063"
"2064","2023.08.24","jayball007"," 994","BrownInTown94"," 996","60+1","ECO C55","Italian-Game-Anti-Fried-Liver-Defense","1. e4  e5 2. Nf3  Nc6 3. Bc4  h6 4. d4  exd4 5. c3  Bc5 6. Bxf7+  Kxf7 7. cxd4  Bb4+ 8. Nc3  d6 9. d5  Ne5 10. Nxe5+  dxe5 11. Qh5+  g6 12. Qxe5  Bd6 13. Qxh8  Nf6 14. Qxh6  Bc5 15. O-O  Qd6 16. Be3  Bxe3 17. fxe3  Qe5 18. Rf3  Ke7 19. Qg7+  Kd6 20. Rxf6+ 1-0","r1b5/ppp3Q1/3k1Rp1/3Pq3/4P3/2N1P3/PP4PP/R5K1 b - -","Termination jayball007 won on time","https://www.chess.com/game/live/86639936303"
"2065","2023.08.24","BenACM"," 1022","BrownInTown94"," 988","60+1","ECO D06","Queens-Gambit-Declined-Marshall-Defense","1. d4  d5 2. c4  Nf6 3. e3  e6 4. Nf3  Bd6 5. Be2  O-O 6. O-O  c5 7. cxd5  Nxd5 8. Nc3  Nc6 9. Bd2  cxd4 10. Nxd5  exd5 11. exd4  Bg4 12. h3  Bxf3 13. Bxf3  Nxd4 14. Bxd5  Qf6 15. Bc3  Be5 16. Bxd4  Bxd4 17. Bxb7  Rab8 18. Bf3  Rfd8 19. Qc2  Bxb2 20. Rab1  a5 21. Be4  h6 22. Bh7+  Kh8 23. Be4  Re8 24. Rfd1  Rec8 25. Qd2  Bc3 26. Qc2  Bb4 27. Rd7  Rd8 28. Rxd8+  Rxd8 29. Rd1  Rxd1+ 30. Qxd1  Qb2 31. Qd8+  Bf8 32. Qxf8# 1-0","5Q1k/5pp1/7p/p7/4B3/7P/Pq3PP1/6K1 b - -","Termination BenACM won by checkmate","https://www.chess.com/game/live/86647217367"
"2066","2023.08.24","augustwong"," 902","BrownInTown94"," 978","60+1","ECO D06","Queens-Gambit-Declined-Marshall-Defense-3.cxd5-Nxd5-4.e4-Nf6","1. d4  d5 2. c4  Nf6 3. cxd5  Nxd5 4. e4  Nf6 5. e5  Nd5 6. Nc3  e6 7. f4  c5 8. Nf3  cxd4 9. Nxd4  Bc5 10. Qa4+  Nc6 11. Nxc6  bxc6 12. Qxc6+  Bd7 13. Qxc5  Qh4+ 14. g3  Qg4 15. Be2  Qh3 16. Bf1  Qg4 17. Bb5  Rc8 18. Bxd7+  Kxd7 19. Qd6+  Ke8 20. Nxd5  exd5 21. Qxd5  Rc2 22. Bd2  Ke7 23. Qd6+  Ke8 24. Rc1  Rxc1+ 25. Bxc1  Qf3 26. Rf1  Qe4+ 27. Kf2  Qc2+ 28. Kg1 1-0","4k2r/p4ppp/3Q4/4P3/5P2/6P1/PPq4P/2B2RK1 b - -","Termination augustwong won on time","https://www.chess.com/game/live/86654345307"
"2067","2023.08.25","cpagan98"," 903","BrownInTown94"," 979","60+1","ECO C22","Center-Game-Accepted-Normal-Variation","1. e4  e5 2. d4  exd4 3. Qxd4  Nc6 4. Qd1  Bb4+ 5. Nc3  Nf6 6. Bd2  O-O 7. Nf3  d5 8. exd5  Re8+ 9. Be2  Nxd5 10. Nxd5  Bxd2+ 11. Qxd2  Qd6 12. O-O  Bg4 13. Rad1  Rad8 14. h4  a5 15. Rfe1  Nb4 16. Nxb4  Qxd2 17. Nxd2  Bxe2 18. Rc1  Rxd2 19. Nd3  Rd8 20. a3  Bxd3 21. cxd3  R2xd3 22. Rxc7  h6 23. Rxb7  Rd2 24. Ra7  Rxb2 25. Rxa5  Rdd2 26. a4  Rxf2 27. Kh1  Rxg2 0-1","6k1/5pp1/7p/R7/P6P/8/1r4r1/4R2K w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/86663337333"
"2068","2023.08.25","Krakov27"," 908","BrownInTown94"," 981","60+1","ECO A03","Birds-Opening-Dutch-Variation-2.Nf3","1. f4  d5 2. Nf3  Nc6 3. g3  Bg4 4. Bg2  e6 5. e3  Bd6 6. O-O  Qd7 7. h3  Bxf3 8. Bxf3  O-O-O 9. c3  g5 10. d4  gxf4 11. exf4  Nf6 12. Bg2  Ne4 13. Nd2  h5 14. h4  Rhg8 15. Rf3  Rg4 16. Nxe4  dxe4 17. Re3  f5 18. b4  Rdg8 19. Kh2  Qg7 20. Qe1  Be7 21. a4  Bxh4 22. gxh4  Rxg2+ 23. Kh3  Qe7 24. Rg3  R2xg3+ 25. Qxg3  Rxg3+ 26. Kxg3  a6 27. b5  Na5 28. bxa6  bxa6 29. Rb1  Nc4 0-1","2k5/2p1q3/p3p3/5p1p/P1nPpP1P/2P3K1/8/1RB5 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/86716916475"
"2069","2023.08.27","Tauqeer2810"," 1067","BrownInTown94"," 976","60+1","ECO A01","Nimzowitsch-Larsen-Attack-Classical-Variation-2.Bb2","1. b3  d5 2. Bb2  Nc6 3. e3  e5 4. Nf3  Nf6 5. Nxe5  Nxe5 6. Bxe5  Bd6 7. Bxd6  Qxd6 8. Nc3  O-O 9. Be2  h5 10. Bf3  c6 11. Qe2  Bg4 12. Bxg4  Nxg4 13. h3  Nf6 14. O-O-O  Rfe8 15. g4  d4 16. Na4  Qa3+ 17. Kb1  b5 18. Nb2  dxe3 19. fxe3  a5 20. gxh5  a4 21. Rdf1  Re6 22. b4  Qxb4 23. c3  Qd6 24. Rhg1  b4 25. c4  a3 26. Nd3  b3 27. h6  bxa2+ 28. Kxa2  g6 29. Rg5  Kh7 30. Qd1  Ne4 31. Rxf7+  Kxh6 32. Rg4 1-0","r7/5R2/2pqr1pk/8/2P1n1R1/p2NP2P/K2P4/3Q4 b - -","Termination Tauqeer2810 won on time","https://www.chess.com/game/live/86878244107"
"2070","2023.08.27","CloudRonco03"," 1091","BrownInTown94"," 970","60+1","ECO C50","Italian-Game-3...d6","1. e4  e5 2. Nf3  Nc6 3. Bc4  d6 4. Nc3  h6 5. d4  exd4 6. Nxd4  Nf6 7. O-O  Bg4 8. f3  Bd7 9. Nxc6  Bxc6 10. a3  Be7 11. Ba2  O-O 12. Be3  Qd7 13. Qd2  Rad8 14. Rad1  Rfe8 15. Qf2  Nh7 16. Bxa7  b6 17. e5  Ra8 18. exd6  Bxd6 19. Bxb6  cxb6 20. Qxb6  Red8 21. Nb5  Bc5+ 22. Qxc5  Qxd1 23. Rxd1  Rxd1+ 24. Kf2  Rd2+ 25. Kg3  Rad8 26. Qxc6  Re2 27. Nc7  Rdd2 28. Bb3  Rxg2+ 29. Kf4  g5+ 30. Kf5 1-0","6k1/2N2p1n/2Q4p/5Kp1/8/PB3P2/1PPr2rP/8 b - -","Termination CloudRonco03 won on time","https://www.chess.com/game/live/86882388515"
"2071","2023.08.27","LordSymo"," 838","BrownInTown94"," 975","60+1","ECO D00","Queens-Pawn-Opening-1...d5-2.g3","1. d4  d5 2. g3  Nc6 3. Bg2  Nf6 4. Nf3  e6 5. c3  g6 6. O-O  Bd7 7. b4  Bg7 8. Nbd2  O-O 9. b5  Na5 10. a4  Nc4 11. Nxc4  dxc4 12. Nd2  c6 13. bxc6  Bxc6 14. Bxc6  bxc6 15. Nxc4  Qd5 16. Ne3  Qe4 17. Ba3  Rfd8 18. Qb1  Rab8 19. Qxe4  Nxe4 20. Rac1  Rb3 21. Ra1  Nxc3 22. Nc4  Nxe2+ 23. Kg2  Rxd4 24. Nd6  Bf8 25. Rae1  Nc3 26. Bc5  Rxd6 27. Bxd6  Bxd6 28. Rc1  Be5 29. Rfe1  Bd4 30. Rf1  c5 31. a5  Ra3 32. Ra1  Rxa1 33. Rxa1  Kg7 34. a6  Kf6 35. Ra5  Ke7 36. Ra3  Kd6 37. Rb3  Kc6 38. Rb7  Nb5 39. Rxf7  h6 40. Rf8  Kb6 41. Rb8+  Kxa6 42. Rg8  g5 43. Rg6  c4 44. Rxe6+  Ka5 0-1","8/p7/4R2p/kn4p1/2pb4/6P1/5PKP/8 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/86884255961"
"2072","2023.08.28","ArbitraryOstrich"," 974","BrownInTown94"," 969","60+1","ECO D00","Queens-Pawn-Opening-Chigorin-Variation-2...Nf6-3.Bf4-e6-4.e3","1. d4  d5 2. Nc3  Nf6 3. Bf4  e6 4. e3  Bb4 5. a3  Bxc3+ 6. bxc3  O-O 7. Bd3  c5 8. g4  cxd4 9. exd4  Nc6 10. g5  Ne4 11. Qh5  g6 12. Qh6  Qa5 13. Bxe4  dxe4 14. Ne2  Nxd4 15. Be5  Nf5 16. Qh3  Qxe5 17. O-O  Bd7 18. f4  Qc5+ 19. Kh1  Bc6 20. Nd4  Nxd4 21. cxd4  Qxd4 22. Rad1  e3+ 23. Rf3  Bxf3+ 24. Qxf3  Qb6 25. Re1  Rad8 26. Rxe3  Qb1+ 27. Kg2  Qxc2+ 28. Kg3  Rd2 0-1","5rk1/pp3p1p/4p1p1/6P1/5P2/P3RQK1/2qr3P/8 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/86993309729"
"2073","2023.08.28","nataliaPolotrova"," 1072","BrownInTown94"," 980","60+1","ECO A01","Nimzowitsch-Larsen-Attack-Classical-Variation-2.Bb2","1. b3  d5 2. Bb2  Nc6 3. e3  e5 4. Bb5  e4 5. Bxc6+  bxc6 6. d4  Nf6 7. Ne2  Bd6 8. Nf4  O-O 9. Nd2  Re8 10. c4  Bg4 11. Qc2  Bxf4 12. exf4  e3 13. O-O  exd2 14. Qxd2  Re2 15. Qc3  Ne4 16. h3  Bxh3 17. gxh3  Qh4 18. Qf3  Rxb2 19. Rae1  Nd2 20. Re2  Nxf3+ 0-1","r5k1/p1p2ppp/2p5/3p4/2PP1P1q/1P3n1P/Pr2RP2/5RK1 w - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/86998218209"
"2074","2023.08.28","mattjeffreys"," 1019","BrownInTown94"," 973","60+1","ECO D00","Queens-Pawn-Opening-Accelerated-London-System-2...Nf6-3.e3","1. d4  d5 2. Bf4  Nf6 3. e3  e6 4. Bd3  c5 5. c3  cxd4 6. exd4  Nc6 7. Nf3  Bd6 8. Bg3  Bd7 9. Bxd6  Qb6 10. Ba3  O-O-O 11. Ne5  Nxe5 12. dxe5  d4 13. O-O  Nd5 14. cxd4  Kb8 15. Bd6+  Ka8 16. b3  Qxd4 17. Be2  Qxa1 18. Qc2  Rc8 19. Qd3  Qxa2 20. Nd2  Rc3 21. Qd4  Qxb3 22. Nc4  Rc8 23. Na5  b6 24. Nxb3  Rxb3 25. Ba6  Rcc3 26. Ra1  Ra3 27. Qd1 1-0","k7/p2b1ppp/Bp1Bp3/3nP3/8/r1r5/5PPP/R2Q2K1 b - -","Termination mattjeffreys won on time","https://www.chess.com/game/live/87005918149"
"2075","2023.08.29","raskolnikorl"," 1056","BrownInTown94"," 969","60+1","ECO C22","Center-Game-Accepted-Paulsen-Attack","1. e4  e5 2. d4  exd4 3. Qxd4  Nc6 4. Qe3  b6 5. Nc3  Bc5 6. Qg3  Qf6 7. Be3  Bxe3 8. Qxe3  Bb7 9. Bd3  O-O-O 10. Nf3  Re8 11. O-O  Qe7 12. Rfe1  Nf6 13. Nd4  Nxd4 14. Qxd4  Nxe4 15. f3  c5 16. Qa4  Bc6 17. Qxa7  Qd6 18. Bxe4  Bxe4 19. Nxe4  f5 20. Nxd6+  Kd8 21. Rxe8+  Rxe8 22. Nxe8  Kxe8 23. Re1+  Kf7 24. Qxd7+  Kg6 25. Qe6+  Kg5 26. Qe7+  Kh5 27. Qxg7  b5 28. Re5  Kh4 29. Qg3+  Kh5 30. Rxf5+  Kh6 31. Qg5# 1-0","8/7p/7k/1pp2RQ1/8/5P2/PPP3PP/6K1 b - -","Termination raskolnikorl won by checkmate","https://www.chess.com/game/live/87074472745"
"2076","2023.08.29","Janjuha95"," 870","BrownInTown94"," 949","60+1","ECO C62","Ruy-Lopez-Opening-Old-Steinitz-Defense","1. e4  e5 2. Nf3  Nc6 3. Bb5  d6 4. h3  Bd7 5. O-O  a6 6. Ba4  b5 7. Bb3  Nf6 8. Re1  Be7 9. c3  O-O 10. d4  Re8 11. Nbd2  Na5 12. Bc2  Nc4 13. Nxc4  bxc4 14. b3  Bb5 15. bxc4  Bxc4 16. Bb3  Bxb3 17. axb3  Rb8 18. c4  Rb6 19. d5  Qb8 20. Rb1  Qb7 21. Be3  Rb4 22. Bd2  Rb6 23. Be3  Rb4 24. Qc2  Rb8 25. Nd2  Nh5 26. Rb2  Nf4 27. Ra1  Bg5 28. g3  Nxd5 29. Bxg5  f6 30. cxd5 1-0","1r4k1/1qp3pp/p2p1p2/3Pp1B1/1r2P3/1P4PP/1RQN1P2/R5K1 b - -","Termination Janjuha95 won on time","https://www.chess.com/game/live/87086335907"
"2077","2023.08.30","ksnwtsn"," 901","BrownInTown94"," 956","60+1","ECO C23","Vienna-Game-Max-Lange-Meitner-Mieses-Gambit","1. e4  e5 2. Nc3  Nc6 3. Bc4  Bc5 4. Qg4  Qf6 5. Nd5  Qxf2+ 6. Kd1  Nd4 7. Nxc7+  Kf8 8. Nh3  Nf6 9. Qf5  Qxg2 10. Qxe5  Qxh1+ 0-1","r1b2k1r/ppNp1ppp/5n2/2b1Q3/2BnP3/7N/PPPP3P/R1BK3q w - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/87151270645"
"2078","2023.08.30","DaRogiv"," 1007","BrownInTown94"," 960","60+1","ECO D00","Queens-Pawn-Opening-Blackmar-Gambit-2...dxe4","1. d4  d5 2. e4  dxe4 3. Bb5+  c6 4. Ba4  b5 5. Bb3  Nf6 6. c4  e6 7. Bg5  Bb4+ 8. Nc3  O-O 9. Ne2  Nbd7 10. O-O  Bxc3 11. Nxc3  bxc4 12. Bxc4  Rb8 13. b3  a5 14. Re1  Qc7 15. Nxe4  Nxe4 16. Rxe4  h6 17. Bh4  a4 18. Rg4  axb3 19. axb3  Bb7 20. Bg3  Qd8 21. Bxb8  Qxb8 22. Ra2  Nf6 23. Rg3  Ne4 24. Rg4  Nc3 0-1","1q3rk1/1b3pp1/2p1p2p/8/2BP2R1/1Pn5/R4PPP/3Q2K1 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/87160177857"
"2079","2023.08.30","OrionMH"," 980","BrownInTown94"," 969","60+1","ECO D00","Queens-Pawn-Opening-Chigorin-Variation-2...Nf6-3.Bf4-Bf5-4.e3","1. d4  d5 2. Nc3  Nf6 3. Bf4  Bf5 4. e3  e6 5. Bd3  Bxd3 6. Qxd3  Be7 7. Nb5  c6 8. Nc7+  Kf8 9. Nxa8  Na6 10. Nc7  Nb4 11. Qb3  Ne4 12. Nf3  Bh4 13. O-O  g5 14. Nxh4  gxf4 15. Nf3  a5 16. Nxe6+  fxe6 17. exf4  Rg8 18. Ng5  Qf6 19. Nxe4  dxe4 20. Qxb4+  axb4 21. d5  exd5 22. Rfd1  Qxf4 23. c4  Qg4 24. g3  h5 25. cxd5  h4 26. d6  hxg3 27. hxg3  Rh8 28. d7  Ke7 29. Rd4  Qh3 30. Rxe4+  Kxd7 31. Rd1+  Kc7 32. Re7+  Kb6 33. Rdd7  Qh1# 0-1","7r/1p1RR3/1kp5/8/1p6/6P1/PP3P2/6Kq w - -","Termination BrownInTown94 won by checkmate","https://www.chess.com/game/live/87162035693"
"2080","2023.08.30","beesknees17"," 956","BrownInTown94"," 967","60+1","ECO D35","Queens-Gambit-Declined-Queens-Knight-Variation-3...Nf6-3","1. d4  d5 2. c4  Nf6 3. Nc3  e6 4. Bf4  Bb4 5. e3  O-O 6. Qb3  c5 7. dxc5  Bxc5 8. Nb5  Na6 9. Ne2  Bb4+ 10. Nec3  Qe7 11. a3  Nc5 12. Qc2  Bxc3+ 13. Qxc3  a6 14. Bd6  Qd7 15. Bxf8  axb5 16. Bxc5  bxc4 17. Bd4  Ne4 18. Qc2  b5 19. b3  Bb7 20. bxc4  Rc8 21. Qb2  Rxc4 22. Bxg7  Nc3 23. Bxc3  Rxc3 24. Qxc3 1-0","6k1/1b1q1p1p/4p3/1p1p4/8/P1Q1P3/5PPP/R3KB1R b KQ -","Termination beesknees17 won by resignation","https://www.chess.com/game/live/87163202117"
"2081","2023.07.02","GoldenFreakinJoe"," 1046","BrownInTown94"," 1059","60+1","ECO D35","Queens-Gambit-Declined-Queens-Knight-Variation-3...Nf6-3","1. d4  d5 2. c4  Nf6 3. Nc3  e6 4. e3  Bb4 5. Nf3  Nc6 6. a3  Bxc3+ 7. bxc3  O-O 8. Bd2  e5 9. Be2  exd4 10. exd4  Re8 11. O-O  Bg4 12. cxd5  Ne7 13. Bg5  Nexd5 14. Ne5  Bxe2 15. Qxe2  Nxc3 16. Qc4  Ncd5 17. Bxf6  Qxf6 18. Qxd5  Rad8 19. Qc4  Re6 20. Rfe1  Rde8 21. Re3  c5 22. Rae1  cxd4 23. Qxd4  b6 24. f4  Qg6 25. g3  Qf5 26. Qe4  f6 27. g4  Qxe4 28. Rxe4  fxe5 29. Rxe5  Kf7 30. Rf5+  Kg6 31. Rg5+  Kf7 32. Rxe6  Rxe6 33. Kf2  Rc6 34. Rf5+  Ke7 35. Re5+  Kd6 36. Re3  a5 37. Kg3  Rc2 38. h4  b5 0-1","8/6pp/3k4/pp6/5PPP/P3R1K1/2r5/8 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/82052554391"
"2082","2023.07.05","OnlyGoBackwards"," 960","BrownInTown94"," 1057","60+1","ECO A20","English-Opening-Kings-English-Variation-2.g3","1. c4  e5 2. g3  c5 3. Bg2  Nc6 4. e3  Nf6 5. Ne2  Be7 6. O-O  O-O 7. a3  d6 8. d4  exd4 9. exd4  cxd4 10. Nxd4  h5 11. Nf3  Bg4 12. Qd3  Bxf3 13. Bxf3  Ne5 14. Qe2  h4 15. Bxb7  Rb8 16. Bg2  hxg3 17. fxg3  Neg4 18. Nc3  Qb6+ 19. Kh1  g6 20. Bf3  Rb7 21. Bxg4  Kg7 22. Bf3  Rbb8 23. Nd5  Nxd5 24. cxd5  Rh8 25. b4  Qd8 26. Bf4  Qd7 27. Rfe1  Rh7 28. Qg2  Bf6 29. Rad1  Rbh8 30. h4  Bxh4 31. gxh4  Rxh4+ 32. Bh2  Qf5 33. Bg4  Qg5 34. Rg1  Rxg4 35. Qxg4  Rxh2+ 36. Kxh2  Qf5 37. Qg3  Qc2+ 38. Qf2  Qf5 39. Kg2  Qh5 40. Kf1  Qe5 41. Qg2  Qc3 42. Qd2  Qf6+ 43. Qf2  Qc3 44. Kg2  Qxa3 45. Kh1  Qxb4 46. Qg2  Qh4+ 47. Qh2  Qe4+ 48. Rg2  a5 0-1","8/5pk1/3p2p1/p2P4/4q3/8/6RQ/3R3K w - a6","Termination BrownInTown94 won on time","https://www.chess.com/game/live/82336813345"
"2083","2023.07.06","FredLipp"," 1038","BrownInTown94"," 1065","60+1","ECO C45","Scotch-Game-Scotch-Gambit-Haxo-Gambit","1. e4  e5 2. Nf3  Nc6 3. Bc4  Bc5 4. d4  exd4 5. e5  Nge7 6. Bg5  O-O 7. c3  d6 8. exd6  Bxd6 9. O-O  Bg4 10. Qd3  dxc3 11. Nxc3  Bxf3 12. Qxf3  Ne5 13. Qe2  Qd7 14. Rad1  Ng4 15. Bxe7  Bxh2+ 16. Kh1  Qf5 17. Bxf8  Qh5 18. Bxf7+  Qxf7 19. Qf3  Qh5 20. Qh3  Qxh3 21. gxh3  Rxf8 22. f3  Ne3 23. Kxh2  Nxd1 24. Rxd1  Rxf3 25. Rd8+  Kf7 26. Rd7+  Ke6 27. Rxc7  Rf2+ 0-1","8/ppR3pp/4k3/8/8/2N4P/PP3r1K/8 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/82395124255"
"2084","2023.07.06","BahatiKivi"," 977","BrownInTown94"," 1071","60+1","ECO C45","Scotch-Game-3...d6","1. e4  e5 2. Nf3  Nc6 3. d4  d6 4. dxe5  Nxe5 5. Nxe5  dxe5 6. Qxd8+  Kxd8 7. Bb5  Bd6 8. O-O  Nf6 9. Bg5  a6 10. Bxf6+  gxf6 11. Bc4  Be6 12. Bxe6  fxe6 13. Nd2  Ke7 14. Rad1  Rhg8 15. f3  Rg6 16. a3  Rag8 17. g3  h5 18. Rf2  h4 19. Rg2  f5 20. Nf1  f4 21. g4  Bc5+ 22. Kh1  h3 23. Re2  Bd4 24. c3  Bc5 25. b4  Bb6 26. a4  a5 27. b5  Rd8 28. Rxd8  Kxd8 29. c4  Bc5 30. Nd2  Rg7 31. Nb3  Bb4 32. Rc2  Rd7 33. Rc1  Rd3 34. Nxa5  Bxa5 35. c5  Bb4 36. c6  b6 37. Rf1  Ba5 38. g5  Ke7 39. g6  Kf6 40. Rg1  Kg7 41. Rg4  Rxf3 42. Kg1  Re3 0-1","8/2p3k1/1pP1p1P1/bP2p3/P3PpR1/4r2p/7P/6K1 w - -","Termination BrownInTown94 won on time","https://www.chess.com/game/live/82426814341"
"2085","2023.07.07","Mrrobby23"," 1058","BrownInTown94"," 1070","60+1","ECO C44","Ponziani-Opening-Jaenisch-Counterattack-4.d4-exd4-5.e5","1. e4  e5 2. Nf3  Nc6 3. c3  Nf6 4. d4  exd4 5. e5  Ng4 6. cxd4  d6 7. h3  Nh6 8. Bb5  Bd7 9. O-O  a6 10. Bc4  b5 11. Bd5  Be7 12. Nc3  O-O 13. Bxh6  gxh6 14. Nh2  Kh8 15. Qh5  Bg5 16. h4  Bd2 17. Rad1  Bxc3 18. bxc3  Rg8 19. Qxh6  Rg6 20. Qf4  Qg8 21. Bxf7  Rxg2+ 22. Kh1  Qg7 23. Qf6  Qxf6 24. exf6 1-0","r6k/2pb1B1p/p1np1P2/1p6/3P3P/2P5/P4PrN/3R1R1K b - -","Termination Mrrobby23 won on time","https://www.chess.com/game/live/82431097537"
"2086","2023.07.07","Qlx1"," 1057","BrownInTown94"," 1062","60+1","ECO A00","Kings-Fianchetto-Opening-1...e5","1. g3  e5 2. e3  d5 3. b3  Nf6 4. a4  Nc6 5. a5  a6 6. Ra4  Be6 7. Bb2  Bd6 8. Bg2  O-O 9. Ne2  d4 10. O-O  dxe3 11. fxe3  Bd7 12. Nbc3  Ne7 13. Ra1  Bg4 14. Bxb7  Rb8 15. Bxa6  Qd7 16. Bb5  c6 17. Bd3  e4 18. Bxe4  Nxe4 19. Nxe4  Bb4 20. Ra4  Qa7 21. Ng5  h6 22. Ne4  Bh3 23. Rf2  Qc7 24. c3  Bxa5 25. b4  Bb6 26. c4  Nf5 27. b5  cxb5 28. cxb5  Ra8 29. Rb4  Ba5 30. Rb3  Qb6 31. Rc3  Rfd8 32. Rd3  Rxd3 33. Nf4  Bg4 34. Qxg4 1-0","r5k1/5pp1/1q5p/bP3n2/4NNQ1/3rP1P1/1B1P1R1P/6K1 b - -","Termination Qlx1 won on time","https://www.chess.com/game/live/82433492917"
"2087","2023.07.07","DBERN0"," 1099","BrownInTown94"," 1088","60+1","ECO D00","Queens-Pawn-Opening-1...d5-2.g3-Nf6","1. d4  d5 2. g3  Nf6 3. Bg2  Bg4 4. h3  Bh5 5. Nf3  e6 6. O-O  Bd6 7. Bg5  O-O 8. Nbd2  Nbd7 9. Re1  h6 10. Bxf6  Nxf6 11. g4  Bxg4 12. hxg4  Nxg4 13. Bh3  h5 14. Bxg4  hxg4 15. Nf1  gxf3 16. exf3  Qg5+ 17. Ng3  f5 18. Kg2  f4 19. Qd2  Qg6 20. Rh1  fxg3 21. fxg3  Qxg3+ 22. Kf1  Rxf3+ 23. Ke2  Rf2+ 0-1","r5k1/ppp3p1/3bp3/3p4/3P4/6q1/PPPQKr2/R6R w - -","Termination BrownInTown94 won by resignation","https://www.chess.com/game/live/82509111453"
"2088","2023.07.09","Gcanero"," 1062","BrownInTown94"," 1071","60+1","ECO D02","Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.e3-Bg4","1. d4  d5 2. Nf3  Nc6 3. e3  Bg4 4. Bd3  Nf6 5. h3  Bh5 6. Nbd2  e6 7. c4  Bd6 8. c5  Be7 9. e4  O-O 10. e5  Nd7 11. O-O  Bxf3 12. Nxf3  f6 13. exf6  Bxf6 14. Bc2  Nb4 15. Bb1  c6 16. a3  Na6 17. Qd3  Nc7 18. Qxh7+  Kf7 19. Bg6+  Ke7 20. Bg5  Ne8 21. Bxf6+  Ndxf6 22. Qh4  Kd7 23. Ne5+  Kc7 24. Nf7  Qe7 25. Ne5  Rd8 26. Rab1  Kb8 27. b4  Nc7 28. a4  Rh8 29. Qg5  Rde8 30. Bxe8  Ncxe8 31. Ng6  Rh5 32. Nxe7  Rxg5 33. b5  Kc7 34. b6+  axb6 35. cxb6+  Kd7 36. Nxc6  bxc6 37. Rfc1  Kc8 38. a5  Kb7 39. a6+  Kxa6 40. b7  Nd7 41. b8=Q  Nxb8 42. Rxb8  Nf6 43. Ra1# 1-0","1R6/6p1/k1p1pn2/3p2r1/3P4/7P/5PP1/R5K1 b - -","Termination Gcanero won by checkmate","https://www.chess.com/game/live/82680681897"
